parcode,trial,fix_item,fix_time
pai,1293,1,474.000000
pai,1293,0,2178.000000
pai,1293,2,1382.000000
pai,1293,0,214.000000
pai,1293,1,912.000000
pai,1294,3,560.000000
pai,1294,0,54.000000
pai,1294,2,254.000000
pai,1294,0,82.000000
pai,1294,1,516.000000
pai,1295,3,710.000000
pai,1295,0,54.000000
pai,1295,2,332.000000
pai,1295,0,82.000000
pai,1295,1,350.000000
pai,1295,0,80.000000
pai,1295,2,398.000000
pai,1296,3,546.000000
pai,1296,0,52.000000
pai,1296,2,336.000000
pai,1296,0,76.000000
pai,1296,1,746.000000
pai,1297,3,746.000000
pai,1297,0,54.000000
pai,1297,2,888.000000
pai,1297,0,266.000000
pai,1297,1,190.000000
pai,1297,0,82.000000
pai,1297,2,1072.000000
pai,1297,0,232.000000
pai,1297,1,378.000000
pai,1297,0,78.000000
pai,1297,2,102.000000
pai,1298,3,754.000000
pai,1298,0,238.000000
pai,1298,2,152.000000
pai,1298,0,78.000000
pai,1298,1,382.000000
pai,1298,0,80.000000
pai,1298,2,530.000000
pai,1299,3,692.000000
pai,1299,0,52.000000
pai,1299,2,232.000000
pai,1299,0,86.000000
pai,1299,1,508.000000
pai,1300,3,446.000000
pai,1300,0,52.000000
pai,1300,2,290.000000
pai,1300,0,212.000000
pai,1300,1,286.000000
pai,1300,0,80.000000
pai,1300,2,228.000000
pai,1301,3,304.000000
pai,1301,0,52.000000
pai,1301,2,218.000000
pai,1301,0,76.000000
pai,1301,1,264.000000
pai,1302,3,304.000000
pai,1302,0,50.000000
pai,1302,2,204.000000
pai,1302,0,76.000000
pai,1302,1,286.000000
pai,1302,0,80.000000
pai,1302,2,178.000000
pai,1303,3,450.000000
pai,1303,0,60.000000
pai,1303,2,174.000000
pai,1303,0,192.000000
pai,1303,1,178.000000
pai,1304,3,498.000000
pai,1304,0,52.000000
pai,1304,2,150.000000
pai,1304,0,218.000000
pai,1304,1,188.000000
pai,1304,0,90.000000
pai,1304,2,324.000000
pai,1305,3,458.000000
pai,1305,0,48.000000
pai,1305,2,266.000000
pai,1305,0,232.000000
pai,1305,1,494.000000
pai,1305,0,118.000000
pai,1305,2,828.000000
pai,1306,3,700.000000
pai,1306,0,170.000000
pai,1306,1,140.000000
pai,1306,0,74.000000
pai,1306,2,924.000000
pai,1307,3,470.000000
pai,1307,0,52.000000
pai,1307,2,412.000000
pai,1307,0,208.000000
pai,1307,1,1458.000000
pai,1307,0,88.000000
pai,1307,2,826.000000
pai,1308,3,274.000000
pai,1308,0,60.000000
pai,1308,2,282.000000
pai,1308,0,210.000000
pai,1308,1,604.000000
pai,1308,0,92.000000
pai,1308,2,936.000000
pai,1308,0,66.000000
pai,1309,3,644.000000
pai,1309,0,52.000000
pai,1309,2,316.000000
pai,1309,0,286.000000
pai,1309,1,174.000000
pai,1309,0,76.000000
pai,1309,2,470.000000
pai,1310,3,452.000000
pai,1310,0,52.000000
pai,1310,2,238.000000
pai,1310,0,234.000000
pai,1310,1,188.000000
pai,1310,0,90.000000
pai,1310,2,196.000000
pai,1311,3,214.000000
pai,1311,0,60.000000
pai,1311,2,240.000000
pai,1311,0,86.000000
pai,1311,1,636.000000
pai,1312,3,674.000000
pai,1312,0,158.000000
pai,1312,1,368.000000
pai,1312,0,88.000000
pai,1312,2,276.000000
pai,1313,3,488.000000
pai,1313,0,62.000000
pai,1313,2,408.000000
pai,1313,0,266.000000
pai,1313,1,232.000000
pai,1313,0,78.000000
pai,1313,2,184.000000
pai,1314,3,528.000000
pai,1314,0,210.000000
pai,1314,2,176.000000
pai,1314,0,190.000000
pai,1314,1,238.000000
pai,1314,0,790.000000
pai,1315,3,500.000000
pai,1315,0,50.000000
pai,1315,2,264.000000
pai,1315,0,210.000000
pai,1315,1,296.000000
pai,1315,0,90.000000
pai,1315,2,486.000000
pai,1315,0,76.000000
pai,1315,1,82.000000
pai,1316,3,368.000000
pai,1316,0,56.000000
pai,1316,1,264.000000
pai,1316,0,90.000000
pai,1316,2,160.000000
pai,1317,3,472.000000
pai,1317,0,184.000000
pai,1317,2,216.000000
pai,1317,0,80.000000
pai,1317,1,558.000000
pai,1317,0,94.000000
pai,1317,2,466.000000
pai,1317,0,40.000000
pai,1318,3,468.000000
pai,1318,0,50.000000
pai,1318,2,166.000000
pai,1318,0,206.000000
pai,1318,1,378.000000
pai,1318,0,76.000000
pai,1318,2,202.000000
pai,1319,3,488.000000
pai,1319,0,52.000000
pai,1319,2,184.000000
pai,1319,0,204.000000
pai,1319,1,688.000000
pai,1319,0,86.000000
pai,1319,2,488.000000
pai,1319,0,74.000000
pai,1320,3,494.000000
pai,1320,0,54.000000
pai,1320,2,280.000000
pai,1320,0,228.000000
pai,1320,1,352.000000
pai,1320,0,82.000000
pai,1320,2,482.000000
pai,1321,3,656.000000
pai,1321,0,230.000000
pai,1321,1,84.000000
pai,1321,0,88.000000
pai,1321,2,566.000000
pai,1322,3,500.000000
pai,1322,0,54.000000
pai,1322,2,200.000000
pai,1322,0,208.000000
pai,1322,1,374.000000
pai,1323,3,456.000000
pai,1323,0,168.000000
pai,1323,1,132.000000
pai,1323,0,80.000000
pai,1323,2,712.000000
pai,1323,0,340.000000
pai,1323,1,120.000000
pai,1324,3,468.000000
pai,1324,0,52.000000
pai,1324,2,354.000000
pai,1324,0,80.000000
pai,1324,1,440.000000
pai,1324,0,78.000000
pai,1324,2,1212.000000
pai,1325,3,492.000000
pai,1325,0,340.000000
pai,1325,2,518.000000
pai,1326,0,242.000000
pai,1326,1,184.000000
pai,1326,0,86.000000
pai,1326,2,454.000000
pai,1326,0,80.000000
pai,1326,1,268.000000
pai,1327,3,470.000000
pai,1327,0,52.000000
pai,1327,1,228.000000
pai,1327,0,78.000000
pai,1327,2,528.000000
pai,1327,0,78.000000
pai,1327,1,162.000000
pai,1328,3,498.000000
pai,1328,0,52.000000
pai,1328,2,234.000000
pai,1328,0,76.000000
pai,1328,1,450.000000
pai,1329,3,508.000000
pai,1329,0,182.000000
pai,1329,1,174.000000
pai,1329,0,82.000000
pai,1329,2,504.000000
pai,1330,3,336.000000
pai,1330,0,192.000000
pai,1330,1,164.000000
pai,1330,0,98.000000
pai,1330,2,432.000000
pai,1331,3,414.000000
pai,1331,0,50.000000
pai,1331,1,330.000000
pai,1331,0,78.000000
pai,1331,2,712.000000
pai,1331,0,78.000000
pai,1331,1,100.000000
pai,1332,3,298.000000
pai,1332,0,52.000000
pai,1332,2,242.000000
pai,1332,0,74.000000
pai,1332,1,346.000000
pai,1332,0,88.000000
pai,1332,2,918.000000
pai,1333,3,332.000000
pai,1333,0,54.000000
pai,1333,2,676.000000
pai,1333,0,78.000000
pai,1333,1,202.000000
reu,0,3,970.000000
reu,0,0,66.000000
reu,0,2,302.000000
reu,0,0,262.000000
reu,0,1,624.000000
reu,0,0,294.000000
reu,0,2,378.000000
reu,0,0,406.000000
reu,0,1,300.000000
reu,1,3,486.000000
reu,1,0,50.000000
reu,1,1,174.000000
reu,1,0,80.000000
reu,1,2,460.000000
reu,2,3,262.000000
reu,2,0,528.000000
reu,2,2,122.000000
reu,2,0,74.000000
reu,2,1,892.000000
reu,3,3,542.000000
reu,3,0,52.000000
reu,3,1,332.000000
reu,3,0,256.000000
reu,3,2,306.000000
reu,3,0,78.000000
reu,3,1,436.000000
reu,3,0,232.000000
reu,3,2,392.000000
reu,3,0,98.000000
reu,3,1,1348.000000
reu,3,0,94.000000
reu,3,2,118.000000
reu,4,3,174.000000
reu,4,0,12.000000
reu,4,3,112.000000
reu,4,0,50.000000
reu,4,1,176.000000
reu,4,0,66.000000
reu,4,2,506.000000
reu,4,0,94.000000
reu,4,1,82.000000
reu,4,0,74.000000
reu,4,2,768.000000
reu,5,3,610.000000
reu,5,0,68.000000
reu,5,2,238.000000
reu,5,0,86.000000
reu,5,1,222.000000
reu,5,0,88.000000
reu,5,2,38.000000
reu,6,3,272.000000
reu,6,0,58.000000
reu,6,2,364.000000
reu,6,0,74.000000
reu,6,1,454.000000
reu,6,0,92.000000
reu,6,2,288.000000
reu,6,0,98.000000
reu,6,1,116.000000
reu,7,3,536.000000
reu,7,0,50.000000
reu,7,1,200.000000
reu,7,0,74.000000
reu,7,2,576.000000
reu,7,0,76.000000
reu,7,1,128.000000
reu,8,3,586.000000
reu,8,0,58.000000
reu,8,2,280.000000
reu,8,0,74.000000
reu,8,1,474.000000
reu,8,0,92.000000
reu,8,2,414.000000
reu,8,0,278.000000
reu,8,1,218.000000
reu,9,3,428.000000
reu,9,0,58.000000
reu,9,1,202.000000
reu,9,0,86.000000
reu,9,2,484.000000
reu,9,0,90.000000
reu,9,1,132.000000
reu,9,0,84.000000
reu,9,2,190.000000
reu,9,0,80.000000
reu,9,1,300.000000
reu,10,3,462.000000
reu,10,0,58.000000
reu,10,1,162.000000
reu,10,0,88.000000
reu,10,2,240.000000
reu,10,0,26.000000
reu,11,3,682.000000
reu,11,0,48.000000
reu,11,1,194.000000
reu,11,0,70.000000
reu,11,2,500.000000
reu,11,0,88.000000
reu,11,1,520.000000
reu,11,0,90.000000
reu,11,2,324.000000
reu,11,0,44.000000
reu,12,3,490.000000
reu,12,0,52.000000
reu,12,1,346.000000
reu,12,0,88.000000
reu,12,2,334.000000
reu,12,0,76.000000
reu,12,1,152.000000
reu,13,3,246.000000
reu,13,0,52.000000
reu,13,1,156.000000
reu,13,0,86.000000
reu,13,2,378.000000
reu,13,0,264.000000
reu,13,1,160.000000
reu,13,0,90.000000
reu,13,2,570.000000
reu,13,0,260.000000
reu,13,1,1482.000000
reu,13,0,92.000000
reu,13,2,992.000000
reu,13,0,98.000000
reu,13,1,666.000000
reu,13,0,110.000000
reu,13,2,678.000000
reu,13,0,84.000000
reu,13,1,818.000000
reu,13,0,94.000000
reu,13,2,482.000000
reu,13,0,88.000000
reu,13,1,822.000000
reu,13,0,88.000000
reu,13,2,606.000000
reu,13,0,90.000000
reu,13,1,76.000000
reu,14,3,698.000000
reu,14,0,48.000000
reu,14,1,198.000000
reu,14,0,82.000000
reu,14,2,320.000000
reu,14,0,348.000000
reu,14,1,338.000000
reu,15,0,1874.000000
reu,15,1,190.000000
reu,15,0,434.000000
reu,15,2,502.000000
reu,15,0,80.000000
reu,15,1,1006.000000
reu,15,0,1454.000000
reu,15,2,216.000000
reu,15,0,88.000000
reu,15,1,468.000000
reu,15,0,82.000000
reu,15,2,334.000000
reu,16,3,714.000000
reu,16,0,256.000000
reu,16,2,250.000000
reu,16,0,90.000000
reu,16,1,404.000000
reu,16,0,86.000000
reu,16,2,212.000000
reu,17,3,510.000000
reu,17,0,58.000000
reu,17,1,184.000000
reu,17,0,72.000000
reu,17,2,338.000000
reu,17,0,90.000000
reu,17,1,352.000000
reu,18,3,794.000000
reu,18,0,862.000000
reu,18,2,264.000000
reu,18,0,1434.000000
reu,18,1,3862.000000
reu,18,0,90.000000
reu,18,2,364.000000
reu,18,0,82.000000
reu,18,1,292.000000
reu,18,0,88.000000
reu,18,2,206.000000
reu,19,3,696.000000
reu,19,0,56.000000
reu,19,1,180.000000
reu,19,0,98.000000
reu,19,2,214.000000
reu,19,0,80.000000
reu,19,1,90.000000
reu,20,3,388.000000
reu,20,0,58.000000
reu,20,2,676.000000
reu,20,0,260.000000
reu,20,1,802.000000
reu,20,0,94.000000
reu,20,2,1590.000000
reu,20,0,86.000000
reu,20,1,786.000000
reu,20,0,200.000000
reu,21,3,436.000000
reu,21,0,248.000000
reu,21,2,388.000000
reu,21,0,88.000000
reu,21,1,2118.000000
reu,21,0,92.000000
reu,21,2,1076.000000
reu,21,0,92.000000
reu,21,1,2190.000000
reu,21,0,96.000000
reu,21,2,342.000000
reu,21,0,82.000000
reu,21,1,1152.000000
reu,21,0,96.000000
reu,21,2,576.000000
reu,21,0,90.000000
reu,21,1,448.000000
reu,21,0,362.000000
reu,21,2,128.000000
reu,22,3,228.000000
reu,22,0,64.000000
reu,22,2,476.000000
reu,22,0,222.000000
reu,22,1,682.000000
reu,22,0,92.000000
reu,22,2,488.000000
reu,22,0,96.000000
reu,22,1,164.000000
reu,23,3,680.000000
reu,23,0,50.000000
reu,23,1,352.000000
reu,23,0,90.000000
reu,23,2,510.000000
reu,23,0,84.000000
reu,23,1,518.000000
reu,23,0,94.000000
reu,23,2,978.000000
reu,23,0,86.000000
reu,23,1,374.000000
reu,23,0,88.000000
reu,23,2,242.000000
reu,24,3,570.000000
reu,24,0,204.000000
reu,24,2,146.000000
reu,24,0,86.000000
reu,24,1,276.000000
reu,24,0,84.000000
reu,24,2,312.000000
reu,24,0,216.000000
reu,25,3,1190.000000
reu,25,0,14.000000
reu,25,3,2240.000000
reu,25,0,64.000000
reu,25,2,740.000000
reu,25,0,94.000000
reu,25,1,404.000000
reu,25,0,94.000000
reu,25,2,124.000000
reu,26,3,716.000000
reu,26,0,58.000000
reu,26,1,438.000000
reu,26,0,94.000000
reu,26,2,844.000000
reu,26,0,86.000000
reu,26,1,928.000000
reu,26,0,94.000000
reu,26,2,516.000000
reu,26,0,88.000000
reu,26,1,2268.000000
reu,26,0,94.000000
reu,26,2,434.000000
reu,26,0,86.000000
reu,26,1,236.000000
reu,27,3,702.000000
reu,27,0,50.000000
reu,27,1,342.000000
reu,27,0,90.000000
reu,27,2,446.000000
reu,27,0,278.000000
reu,27,1,410.000000
reu,27,0,200.000000
reu,27,2,52.000000
reu,28,3,528.000000
reu,28,0,62.000000
reu,28,1,236.000000
reu,28,0,86.000000
reu,28,2,586.000000
reu,28,0,90.000000
reu,28,1,454.000000
reu,28,0,92.000000
reu,28,2,448.000000
reu,29,3,344.000000
reu,29,0,162.000000
reu,29,3,200.000000
reu,29,0,68.000000
reu,29,1,152.000000
reu,29,0,76.000000
reu,29,2,434.000000
reu,29,0,278.000000
reu,29,1,232.000000
reu,29,0,90.000000
reu,29,2,318.000000
reu,29,0,90.000000
reu,29,1,354.000000
reu,30,3,500.000000
reu,30,0,60.000000
reu,30,1,164.000000
reu,30,0,88.000000
reu,30,2,410.000000
reu,30,0,90.000000
reu,30,1,606.000000
reu,30,0,96.000000
reu,30,2,974.000000
reu,30,0,90.000000
reu,30,1,256.000000
reu,31,3,378.000000
reu,31,0,58.000000
reu,31,2,334.000000
reu,31,0,76.000000
reu,31,1,698.000000
reu,32,3,502.000000
reu,32,0,50.000000
reu,32,1,266.000000
reu,32,0,88.000000
reu,32,2,554.000000
reu,33,3,284.000000
reu,33,0,8.000000
reu,33,3,118.000000
reu,33,0,60.000000
reu,33,1,166.000000
reu,33,0,82.000000
reu,33,2,354.000000
reu,33,0,266.000000
reu,33,1,232.000000
reu,33,0,90.000000
reu,33,2,1612.000000
reu,33,0,352.000000
reu,33,1,610.000000
reu,33,0,92.000000
reu,33,2,188.000000
reu,34,3,590.000000
reu,34,0,16.000000
reu,34,3,122.000000
reu,34,0,60.000000
reu,34,1,140.000000
reu,34,0,68.000000
reu,34,2,372.000000
reu,34,0,90.000000
reu,34,1,970.000000
reu,35,3,658.000000
reu,35,0,48.000000
reu,35,1,248.000000
reu,35,0,86.000000
reu,35,2,660.000000
reu,35,0,90.000000
reu,35,1,374.000000
reu,35,0,100.000000
reu,35,2,596.000000
reu,36,3,646.000000
reu,36,0,62.000000
reu,36,2,470.000000
reu,36,0,88.000000
reu,36,1,594.000000
reu,36,0,88.000000
reu,36,2,6238.000000
reu,36,0,94.000000
reu,36,1,902.000000
reu,36,0,272.000000
reu,36,2,290.000000
reu,36,0,82.000000
reu,36,1,800.000000
reu,36,0,92.000000
reu,36,2,410.000000
reu,36,0,264.000000
reu,36,1,3436.000000
reu,36,0,92.000000
reu,36,2,124.000000
reu,37,3,664.000000
reu,37,0,60.000000
reu,37,1,180.000000
reu,37,0,80.000000
reu,37,2,722.000000
reu,37,0,94.000000
reu,37,1,392.000000
reu,37,0,88.000000
reu,37,2,538.000000
reu,37,0,84.000000
reu,37,1,852.000000
reu,37,0,94.000000
reu,37,2,292.000000
reu,38,3,714.000000
reu,38,0,62.000000
reu,38,2,396.000000
reu,38,0,386.000000
reu,38,1,386.000000
reu,39,3,640.000000
reu,39,0,64.000000
reu,39,2,280.000000
reu,39,0,84.000000
reu,39,1,396.000000
reu,39,0,88.000000
reu,39,2,344.000000
reu,40,3,712.000000
reu,40,0,60.000000
reu,40,1,236.000000
reu,40,0,92.000000
reu,40,2,478.000000
reu,41,3,582.000000
reu,41,0,16.000000
reu,41,3,136.000000
reu,41,0,62.000000
reu,41,1,184.000000
reu,41,0,88.000000
reu,41,2,534.000000
reu,41,0,76.000000
reu,42,3,242.000000
reu,42,0,48.000000
reu,42,1,218.000000
reu,42,0,84.000000
reu,42,2,434.000000
reu,42,0,86.000000
reu,42,1,452.000000
reu,42,0,86.000000
reu,42,2,1380.000000
reu,42,0,80.000000
reu,42,1,2518.000000
reu,42,0,94.000000
reu,42,2,826.000000
reu,43,3,658.000000
reu,43,0,64.000000
reu,43,1,1056.000000
reu,43,0,96.000000
reu,43,2,5898.000000
reu,44,3,606.000000
reu,44,0,60.000000
reu,44,1,224.000000
reu,44,0,76.000000
reu,44,2,916.000000
reu,44,0,266.000000
reu,44,1,164.000000
reu,45,3,576.000000
reu,45,0,336.000000
reu,45,2,1376.000000
reu,45,0,274.000000
reu,45,1,350.000000
reu,46,3,688.000000
reu,46,0,236.000000
reu,46,1,454.000000
reu,46,0,88.000000
reu,46,2,1364.000000
reu,46,0,90.000000
reu,46,1,948.000000
reu,46,0,96.000000
reu,46,2,1470.000000
reu,46,0,84.000000
reu,46,1,952.000000
reu,46,0,158.000000
reu,47,3,450.000000
reu,47,0,54.000000
reu,47,1,324.000000
reu,47,0,78.000000
reu,47,2,626.000000
reu,47,0,90.000000
reu,47,1,582.000000
reu,48,3,476.000000
reu,48,0,296.000000
reu,48,2,414.000000
reu,48,0,252.000000
reu,48,1,1188.000000
reu,48,0,94.000000
reu,48,2,810.000000
reu,48,0,96.000000
reu,48,1,832.000000
reu,49,3,498.000000
reu,49,0,52.000000
reu,49,1,598.000000
reu,49,0,92.000000
reu,49,2,430.000000
reu,49,0,568.000000
reu,50,3,292.000000
reu,50,0,60.000000
reu,50,1,262.000000
reu,50,0,88.000000
reu,50,2,442.000000
reu,50,0,88.000000
reu,50,1,792.000000
reu,50,0,92.000000
reu,50,2,1000.000000
reu,50,0,346.000000
reu,50,1,1306.000000
reu,50,0,94.000000
reu,50,2,62.000000
reu,51,3,624.000000
reu,51,0,416.000000
reu,51,2,1284.000000
reu,51,0,90.000000
reu,51,1,1280.000000
reu,51,0,96.000000
reu,51,2,290.000000
reu,51,0,78.000000
reu,51,1,1032.000000
reu,51,0,92.000000
reu,51,2,1010.000000
reu,51,0,92.000000
reu,51,1,282.000000
reu,52,3,542.000000
reu,52,0,202.000000
reu,52,2,316.000000
reu,52,0,76.000000
reu,52,1,510.000000
reu,52,0,308.000000
reu,52,2,1228.000000
reu,52,0,82.000000
reu,52,1,556.000000
reu,52,0,78.000000
reu,52,2,442.000000
reu,52,0,100.000000
reu,52,1,458.000000
reu,52,0,94.000000
reu,52,2,1868.000000
reu,52,0,84.000000
reu,52,1,502.000000
reu,52,0,14.000000
reu,53,3,488.000000
reu,53,0,62.000000
reu,53,1,320.000000
reu,53,0,90.000000
reu,53,2,290.000000
reu,54,3,688.000000
reu,54,0,320.000000
reu,54,2,572.000000
reu,54,0,434.000000
reu,54,1,4596.000000
reu,54,0,98.000000
reu,54,2,674.000000
reu,55,3,716.000000
reu,55,0,64.000000
reu,55,2,722.000000
reu,55,0,80.000000
reu,55,1,762.000000
reu,55,0,96.000000
reu,55,2,598.000000
reu,55,0,88.000000
reu,55,1,3910.000000
reu,55,0,96.000000
reu,55,2,190.000000
reu,56,3,458.000000
reu,56,0,62.000000
reu,56,1,316.000000
reu,56,0,98.000000
reu,56,2,652.000000
reu,57,3,366.000000
reu,57,0,58.000000
reu,57,1,130.000000
reu,57,0,84.000000
reu,57,2,422.000000
reu,57,0,74.000000
reu,57,1,362.000000
reu,57,0,78.000000
reu,57,2,260.000000
reu,58,3,674.000000
reu,58,0,54.000000
reu,58,1,210.000000
reu,58,0,86.000000
reu,58,2,382.000000
reu,58,0,242.000000
reu,58,1,534.000000
reu,58,0,94.000000
reu,58,2,494.000000
reu,58,0,328.000000
reu,58,1,840.000000
reu,58,0,94.000000
reu,58,2,870.000000
reu,59,3,720.000000
reu,59,0,54.000000
reu,59,1,368.000000
reu,59,0,78.000000
reu,59,2,626.000000
reu,59,0,170.000000
reu,59,1,2278.000000
reu,59,0,84.000000
reu,59,2,412.000000
reu,60,3,732.000000
reu,60,0,282.000000
reu,60,2,220.000000
reu,60,0,324.000000
reu,60,1,294.000000
reu,60,0,276.000000
reu,60,2,926.000000
reu,60,0,94.000000
reu,60,1,1884.000000
reu,60,0,100.000000
reu,60,2,906.000000
reu,60,0,96.000000
reu,60,1,122.000000
reu,61,3,238.000000
reu,61,0,60.000000
reu,61,1,310.000000
reu,61,0,90.000000
reu,61,2,392.000000
reu,61,0,608.000000
reu,61,1,170.000000
reu,62,3,266.000000
reu,62,0,58.000000
reu,62,1,180.000000
reu,62,0,82.000000
reu,62,2,386.000000
reu,62,0,308.000000
reu,62,1,314.000000
reu,63,3,354.000000
reu,63,0,50.000000
reu,63,1,178.000000
reu,63,0,86.000000
reu,63,2,972.000000
reu,64,3,700.000000
reu,64,0,50.000000
reu,64,1,220.000000
reu,64,0,88.000000
reu,64,2,604.000000
reu,65,3,468.000000
reu,65,0,56.000000
reu,65,1,240.000000
reu,65,0,86.000000
reu,65,2,284.000000
reu,65,0,80.000000
reu,65,1,308.000000
reu,66,3,216.000000
reu,66,0,62.000000
reu,66,1,166.000000
reu,66,0,82.000000
reu,66,2,286.000000
reu,66,0,84.000000
reu,66,1,352.000000
reu,67,3,692.000000
reu,67,0,358.000000
reu,67,2,1206.000000
reu,67,0,386.000000
reu,67,1,242.000000
reu,67,0,92.000000
reu,67,2,408.000000
reu,67,0,144.000000
reu,68,3,652.000000
reu,68,0,326.000000
reu,68,2,110.000000
reu,69,0,682.000000
reu,69,1,200.000000
reu,69,0,90.000000
reu,69,2,314.000000
reu,69,0,92.000000
reu,69,1,104.000000
reu,70,3,432.000000
reu,70,0,50.000000
reu,70,1,188.000000
reu,70,0,88.000000
reu,70,2,498.000000
reu,70,0,850.000000
reu,70,1,90.000000
reu,71,3,460.000000
reu,71,0,252.000000
reu,71,2,202.000000
reu,71,0,280.000000
reu,71,1,792.000000
reu,71,0,90.000000
reu,71,2,476.000000
reu,71,0,96.000000
reu,71,1,140.000000
reu,71,0,138.000000
reu,71,2,146.000000
reu,71,0,218.000000
reu,71,1,276.000000
reu,71,0,78.000000
reu,71,2,1516.000000
reu,71,0,270.000000
reu,71,1,1304.000000
reu,71,0,82.000000
reu,71,2,440.000000
reu,71,0,86.000000
reu,71,1,1042.000000
reu,71,0,98.000000
reu,71,2,622.000000
reu,71,0,256.000000
reu,72,3,526.000000
reu,72,0,238.000000
reu,72,1,710.000000
reu,72,0,260.000000
reu,72,2,174.000000
reu,72,0,78.000000
reu,72,1,488.000000
reu,73,3,298.000000
reu,73,0,16.000000
reu,73,3,166.000000
reu,73,0,50.000000
reu,73,1,194.000000
reu,73,0,82.000000
reu,73,2,478.000000
reu,73,0,262.000000
reu,73,1,336.000000
reu,74,3,556.000000
reu,74,0,286.000000
reu,74,2,376.000000
reu,74,0,86.000000
reu,74,1,256.000000
reu,74,0,84.000000
reu,74,2,358.000000
reu,75,3,678.000000
reu,75,0,50.000000
reu,75,1,114.000000
reu,75,0,78.000000
reu,75,2,300.000000
reu,75,0,74.000000
reu,75,1,394.000000
reu,75,0,84.000000
reu,75,2,1236.000000
reu,75,0,270.000000
reu,75,1,4340.000000
reu,75,0,96.000000
reu,75,2,686.000000
reu,75,0,86.000000
reu,75,1,162.000000
reu,76,3,410.000000
reu,76,0,22.000000
reu,76,3,28.000000
reu,76,0,352.000000
reu,76,2,178.000000
reu,76,0,76.000000
reu,76,1,302.000000
reu,76,0,96.000000
reu,76,2,458.000000
reu,76,0,110.000000
reu,77,3,746.000000
reu,77,0,400.000000
reu,77,2,286.000000
reu,77,0,82.000000
reu,77,1,328.000000
reu,77,0,88.000000
reu,77,2,540.000000
reu,77,0,84.000000
reu,77,1,676.000000
reu,77,0,92.000000
reu,77,2,290.000000
reu,77,0,66.000000
reu,78,3,482.000000
reu,78,0,48.000000
reu,78,1,138.000000
reu,78,0,68.000000
reu,78,2,194.000000
reu,78,0,84.000000
reu,78,1,588.000000
reu,79,3,490.000000
reu,79,0,312.000000
reu,79,2,658.000000
reu,80,3,712.000000
reu,80,0,282.000000
reu,80,2,430.000000
reu,80,0,280.000000
reu,81,3,230.000000
reu,81,0,260.000000
reu,81,2,246.000000
reu,81,0,78.000000
reu,81,1,438.000000
reu,81,0,92.000000
reu,81,2,262.000000
reu,81,0,22.000000
reu,82,3,604.000000
reu,82,0,50.000000
reu,82,1,222.000000
reu,82,0,84.000000
reu,82,2,308.000000
reu,82,0,250.000000
reu,82,1,616.000000
reu,82,0,92.000000
reu,82,2,1282.000000
reu,82,0,110.000000
reu,82,1,364.000000
reu,83,3,514.000000
reu,83,0,196.000000
reu,83,2,1218.000000
reu,83,0,84.000000
reu,83,1,882.000000
reu,83,0,82.000000
reu,83,2,518.000000
reu,83,0,86.000000
reu,83,1,504.000000
reu,83,0,94.000000
reu,83,2,600.000000
reu,84,3,488.000000
reu,84,0,60.000000
reu,84,1,172.000000
reu,84,0,100.000000
reu,84,2,506.000000
reu,84,0,344.000000
reu,84,1,900.000000
reu,84,0,280.000000
reu,84,2,508.000000
reu,85,0,852.000000
reu,85,3,80.000000
reu,85,0,30.000000
reu,85,3,196.000000
reu,85,0,68.000000
reu,85,3,34.000000
reu,85,0,1522.000000
reu,85,2,290.000000
reu,85,0,210.000000
reu,85,1,578.000000
reu,86,3,488.000000
reu,86,0,50.000000
reu,86,1,188.000000
reu,86,0,82.000000
reu,86,2,660.000000
reu,86,0,74.000000
reu,86,1,388.000000
reu,87,3,342.000000
reu,87,0,58.000000
reu,87,1,186.000000
reu,87,0,82.000000
reu,87,2,302.000000
reu,87,0,86.000000
reu,87,1,630.000000
reu,87,0,104.000000
reu,87,2,808.000000
reu,88,3,614.000000
reu,88,0,256.000000
reu,88,2,216.000000
reu,88,0,74.000000
reu,88,1,294.000000
reu,89,3,532.000000
reu,89,0,62.000000
reu,89,1,484.000000
reu,89,0,78.000000
reu,89,2,436.000000
reu,89,0,92.000000
reu,89,1,430.000000
reu,90,3,828.000000
reu,90,0,56.000000
reu,90,1,188.000000
reu,90,0,94.000000
reu,90,2,338.000000
reu,91,3,510.000000
reu,91,0,308.000000
reu,91,2,498.000000
reu,92,3,322.000000
reu,92,0,58.000000
reu,92,1,176.000000
reu,92,0,82.000000
reu,92,2,246.000000
reu,92,0,94.000000
reu,93,3,528.000000
reu,93,0,232.000000
reu,93,2,322.000000
reu,93,0,178.000000
reu,94,3,286.000000
reu,94,0,64.000000
reu,94,1,158.000000
reu,94,0,90.000000
reu,94,2,628.000000
reu,94,0,278.000000
reu,94,1,130.000000
reu,95,3,206.000000
reu,95,0,330.000000
reu,95,2,244.000000
reu,95,0,496.000000
reu,95,1,516.000000
reu,95,0,86.000000
reu,95,2,2326.000000
reu,96,3,658.000000
reu,96,0,60.000000
reu,96,2,548.000000
reu,96,0,244.000000
reu,96,1,734.000000
reu,96,0,94.000000
reu,96,2,374.000000
reu,96,0,96.000000
reu,96,1,238.000000
reu,97,3,252.000000
reu,97,0,48.000000
reu,97,1,154.000000
reu,97,0,72.000000
reu,97,2,378.000000
reu,98,3,698.000000
reu,98,0,60.000000
reu,98,1,186.000000
reu,98,0,88.000000
reu,98,2,594.000000
reu,98,0,94.000000
